,size,p,avg,slope
437,332.0,0.032090430218281674,10.421686746987952,0.37405179118922705
438,652.0,0.025529333048846962,16.763803680981596,0.44160729867709225
439,321.0,0.06204244580578544,20.143302180685357,0.46776482347592535
440,987.0,0.06597627393667332,64.56332320162107,0.49398526344333327
441,604.0,0.0156651752130559,9.341059602649006,0.3181678959970405
442,196.0,0.2441244583475391,46.93877551020408,0.5082115549615308
443,768.0,0.03843983857320873,29.591145833333332,0.474016424202832
444,977.0,0.011102741412103725,10.689866939611054,0.3559589142033946
445,837.0,0.045679800577627466,38.520908004778974,0.4857532032206663
446,693.0,0.06959889945378474,48.63203463203463,0.4809443063896953
447,364.0,0.1536691400008233,55.16483516483517,0.5004516283458905
448,983.0,0.028628222968572568,28.138351983723297,0.474416029311703
449,974.0,0.02936407293334316,29.06160164271047,0.47758977821988813
450,859.0,0.03803953376158224,33.064027939464495,0.4754319017240604
451,490.0,0.043666424409959236,21.63673469387755,0.4278921788566935
452,566.0,0.09721065092393565,54.58303886925795,0.4993159801127483
453,729.0,0.04487281957846975,32.647462277091904,0.48350002243374834
454,751.0,0.08394781569675949,63.134487350199734,0.49204294334529475
455,971.0,0.06864627532485053,67.2193614830072,0.4906721168456672
456,425.0,0.11728432553222684,49.792941176470585,0.49367168693828134
457,385.0,0.12804426599077928,49.994805194805195,0.49273158091727776
458,774.0,0.0762652067393722,59.09043927648579,0.49187722427106106
459,618.0,0.05852058178928239,36.38187702265372,0.48521143724760263
460,867.0,0.04467350255843361,39.20184544405998,0.48830455050651816
461,570.0,0.029996611106750285,17.61754385964912,0.44644946068603286
462,249.0,0.09692000184138118,24.20883534136546,0.4793576460219052
463,673.0,0.021216843379434636,14.326894502228827,0.41866027213861523
464,325.0,0.09118485488643624,29.26153846153846,0.4878471659195832
465,668.0,0.08484350425890247,56.01497005988024,0.4889232907695373
466,222.0,0.19253243347903454,42.45945945945946,0.4970032426088927
467,986.0,0.05290352449581253,52.29614604462475,0.48703704855562685
468,366.0,0.02337416388067323,8.519125683060109,0.25995495426306797
469,177.0,0.10126756158287603,18.56497175141243,0.46755661120318914
470,230.0,0.11350937570761511,24.713043478260868,0.46638620178812296
471,889.0,0.05713345943953004,50.65916760404949,0.4952738722723854
472,906.0,0.02765669744145371,25.013245033112582,0.46919771423706536
473,238.0,0.06334836258754388,14.840336134453782,0.44674215169465903
474,583.0,0.060062827840116476,35.36878216123499,0.4845009710444755
475,511.0,0.048319509973587804,24.99412915851272,0.46783116464427793
476,719.0,0.022663787643964817,16.108484005563284,0.4507283808650743
477,566.0,0.060806252423632155,33.957597173144876,0.48310751371541893
478,509.0,0.018678708652107467,9.575638506876228,0.3411326600021261
479,764.0,0.055088581239855314,41.845549738219894,0.4885857343051764
480,383.0,0.023363444700211386,8.7467362924282,0.3102641155717213
481,122.0,0.3229040262718765,39.39344262295082,0.4967153957663717
482,536.0,0.07351479750197328,39.64179104477612,0.4934962400169353
483,728.0,0.030915392375412278,22.61263736263736,0.45272159650149313
484,343.0,0.07925047919696149,27.12536443148688,0.48496932746810517
485,246.0,0.16727608050811418,40.52845528455285,0.49244792840166723
486,619.0,0.10136487029036195,62.63327948303716,0.49437770871152065
487,322.0,0.10012446033273602,32.161490683229815,0.48679666386291354
488,787.0,0.05399069561130168,42.52858958068615,0.4892379621176999
489,604.0,0.08083211290118852,49.3046357615894,0.4815495008434305
490,912.0,0.029264130818057014,26.653508771929825,0.4674732085186135
491,638.0,0.0923949852395682,58.90282131661442,0.49609528146852594
492,588.0,0.058143834521149705,33.55102040816327,0.4822812444511687
493,801.0,0.05468377822244525,43.29338327091136,0.48271944730636707
494,698.0,0.03343937357190009,23.143266475644698,0.4624310744173815
495,325.0,0.05012246802861771,16.646153846153847,0.4500226286152086
496,727.0,0.03980543666679069,28.850068775790923,0.47829052320709564
497,773.0,0.0352226560360364,26.939197930142303,0.4746241667218142
498,761.0,0.029404806898809463,22.11563731931669,0.4524761134846539
499,766.0,0.08129595282682904,62.130548302872064,0.4950151362868861
